TeamName,TeamID,Season,G,W,L,Eff,FGM,FG%,eFG%,FGA,FGM3,FG3%,FGA3,FTM,FT%,FTA,OR,ORB%,DR,DRB%,Ast,TO,TOV%,Stl,Blk,PF,OFGM,OFGA,OFG%,OeFG%,OFGM3,OFGA3,OFG3%,OFTM,OFTA,OFT%,OOR,OORB%,ODR,ODRB%,OAst,OTO,OTOV%,OStl,OBlk,OPF
Jacksonville St,1240,2014,29,8,21,23.93103448275862,632,41.11906310995445,46.35653871177618,1537,161,31.568627450980394,510,426,66.98113207547169,636,318,31.145935357492654,556,65.25821596244131,336,321,15.015155484039965,187,101,562,702,1450,48.41379310344828,53.689655172413794,153,395,38.734177215189874,492,690,71.30434782608695,296,34.74178403755869,703,68.85406464250735,366,354,16.796356044790283,162,101,559
Jacksonville St,1240,2015,29,10,19,23.06896551724138,593,37.7466581795035,42.998090388287714,1571,165,29.516994633273704,559,419,71.01694915254237,590,308,28.651162790697676,633,65.527950310559,337,349,16.01211231418609,181,115,560,714,1564,45.65217391304348,51.05498721227622,169,474,35.654008438818565,409,610,67.04918032786885,333,34.47204968944099,767,71.34883720930233,397,362,16.496536638716734,170,118,540
Jacksonville St,1240,2016,29,6,23,23.620689655172413,658,39.734299516908216,46.64855072463768,1656,229,34.53996983408748,663,378,73.828125,512,286,27.032136105860115,623,65.85623678646935,337,314,14.303414598593347,143,84,577,735,1575,46.666666666666664,52.03174603174603,169,508,33.267716535433074,467,671,69.59761549925484,323,34.143763213530654,772,72.96786389413988,359,358,16.06649193982695,133,83,523
Jacksonville St,1240,2017,32,18,14,33.96875,782,45.677570093457945,52.39485981308412,1712,230,36.68261562998405,627,415,71.67530224525044,579,323,31.51219512195122,805,72.00357781753131,442,433,18.04347101376804,145,117,583,744,1764,42.17687074829932,49.291383219954646,251,662,37.91540785498489,442,614,71.9869706840391,313,27.996422182468695,702,68.48780487804879,368,351,14.715993895587717,185,94,569
Jacksonville St,1240,2018,32,20,12,40.6875,847,45.734341252699785,50.53995680345572,1852,178,32.014388489208635,556,387,70.1086956521739,552,364,33.27239488117002,838,73.76760563380282,484,412,16.43477150880776,191,160,561,726,1768,41.06334841628959,47.90723981900452,242,733,33.0150068212824,406,569,71.35325131810194,298,26.23239436619718,730,66.72760511882998,366,419,17.190730954803556,197,82,552
James Madison,1241,2014,31,11,20,22.387096774193548,648,40.934933670246366,45.70435881238155,1583,151,27.305605786618443,553,514,68.53333333333333,750,314,29.594721960414706,732,68.15642458100558,272,379,16.535776614310645,182,96,607,697,1650,42.24242424242424,49.09090909090909,226,643,35.14774494556765,510,733,69.57708049113234,342,31.843575418994412,747,70.4052780395853,361,370,15.794955859501734,174,78,621
James Madison,1241,2015,32,19,13,29.25,720,45.056320400500624,51.752190237797244,1598,214,36.51877133105802,586,491,70.44476327116212,697,287,28.815261044176705,751,68.33484986351228,401,422,18.137431877181218,205,78,518,769,1775,43.32394366197183,49.971830985915496,236,667,35.382308845577214,407,574,70.90592334494774,348,31.665150136487718,709,71.18473895582329,434,368,15.361752575598189,212,109,601
James Madison,1241,2016,31,20,11,33.38709677419355,792,44.245810055865924,51.59217877094973,1790,263,35.06666666666667,750,452,68.27794561933534,662,330,29.5169946332737,883,73.03556658395368,382,367,14.990115509663926,134,89,595,715,1815,39.39393939393939,45.48209366391184,221,772,28.626943005181346,472,671,70.34277198211625,326,26.96443341604632,788,70.48300536672629,375,329,13.487807677801284,178,74,604
James Madison,1241,2017,32,9,23,28.3125,738,44.086021505376344,50.179211469534046,1674,204,33.333333333333336,612,432,71.40495867768595,605,299,29.057337220602523,798,74.50980392156863,367,456,19.030131040814624,183,86,651,754,1720,43.83720930232558,51.13372093023256,251,725,34.62068965517241,475,663,71.64404223227753,273,25.49019607843137,730,70.94266277939747,405,374,15.676609157822375,198,86,588
James Madison,1241,2018,31,9,22,30.806451612903224,784,41.92513368983957,47.94117647058824,1870,225,33.53204172876304,671,468,73.35423197492163,638,339,28.949615713065757,755,71.83634633682207,380,363,14.440749168562924,215,101,655,793,1743,45.49627079747562,52.81124497991968,255,686,37.17201166180758,523,732,71.44808743169399,296,28.163653663177925,832,71.05038428693425,453,407,16.463868483220608,173,104,579
Kansas,1242,2014,33,24,9,43.21212121212121,904,49.507119386637456,54.54545454545454,1826,184,34.52157598499062,533,635,71.10862262038074,893,389,37.08293612964728,869,70.88091353996737,499,435,16.39084825465726,193,187,696,772,1857,41.572428648357565,47.145934302638665,207,577,35.87521663778163,574,850,67.52941176470588,357,29.119086460032626,660,62.91706387035272,398,373,14.324116743471581,214,106,706
Kansas,1242,2015,34,26,8,36.73529411764706,822,43.98073836276083,49.2776886035313,1869,198,37.5,528,579,72.01492537313433,804,402,34.86556808326105,888,68.1504221028396,451,435,16.36716633556077,222,171,599,780,1977,39.45371775417299,44.38543247344462,195,631,30.903328050713153,444,664,66.86746987951807,415,31.849577897160398,751,65.13443191673895,381,398,14.922239385713642,216,174,660
Kansas,1242,2016,33,29,4,43.09090909090909,929,48.869016307206735,55.917937927406626,1901,268,42.20472440944882,635,524,70.61994609164421,742,348,32.16266173752311,884,71.23287671232876,510,414,15.673031785211322,223,132,624,760,1901,39.97895844292478,45.29195160441873,202,613,32.95269168026101,509,708,71.89265536723164,357,28.767123287671232,734,67.8373382624769,370,444,16.713595229849577,208,111,678
Kansas,1242,2017,32,28,4,44.59375,946,48.687596500257335,55.86721564590839,1943,279,40.49346879535559,689,476,66.57342657342657,715,385,34.25266903914591,858,69.58637469586375,521,419,15.654188149144439,222,150,580,825,1968,41.920731707317074,47.891260162601625,235,658,35.714285714285715,431,606,71.12211221122112,375,30.413625304136254,739,65.74733096085409,412,430,16.137264320883872,226,121,611
Kansas,1242,2018,34,27,7,46.26470588235294,1024,49.757045675413025,58.13896987366375,2058,345,40.25670945157526,857,378,70.0,540,325,29.14798206278027,872,68.2850430696946,578,397,14.744113496248978,225,142,520,887,2100,42.23809523809524,48.5,263,805,32.67080745341615,375,521,71.97696737044146,405,31.714956930305405,790,70.85201793721974,431,442,15.949538834601118,191,121,574
Kansas St,1243,2014,32,20,12,33.375,779,43.59261331841074,48.992725237828765,1787,193,33.44887348353553,577,480,65.84362139917695,729,397,35.00881834215168,755,66.99201419698313,495,394,15.748912765413149,198,95,694,704,1724,40.835266821345705,45.417633410672856,158,538,29.36802973977695,537,784,68.49489795918367,372,33.00798580301686,737,64.99118165784833,372,401,16.23508073005231,208,121,610
Kansas St,1243,2015,32,15,17,25.84375,690,43.314500941619585,47.740112994350284,1593,141,33.4916864608076,421,495,67.62295081967213,732,338,33.93574297188755,677,68.52226720647774,417,424,18.12678488978573,195,74,639,716,1613,44.38933663980161,49.72101673899566,172,514,33.463035019455255,438,661,66.26323751891074,311,31.477732793522268,658,66.06425702811245,398,409,17.683886477231457,239,136,614
Kansas St,1243,2016,33,17,16,31.09090909090909,805,42.91044776119403,47.57462686567165,1876,175,30.01715265866209,583,549,68.796992481203,798,437,36.97123519458545,766,69.009009009009,458,460,17.118699574265385,249,91,659,776,1789,43.37618781442146,48.99385131358301,201,649,30.970724191063173,498,723,68.87966804979253,344,30.99099099099099,745,63.02876480541455,448,473,18.332480659814273,226,134,706
Kansas St,1243,2017,33,20,13,34.96969696969697,817,45.84736251402918,52.41301907968574,1782,234,36.05546995377504,649,499,68.92265193370166,724,314,29.53904045155221,767,67.51760563380282,494,431,17.02507544755013,258,125,585,775,1825,42.465753424657535,48.93150684931507,236,616,38.311688311688314,423,588,71.93877551020408,369,32.482394366197184,749,70.46095954844779,435,501,19.383144015599367,208,109,646
Kansas St,1243,2018,33,22,11,36.39393939393939,854,47.156267255659856,53.47874102705688,1811,229,34.38438438438438,666,451,74.2998352553542,607,270,26.188166828322018,739,67.67399267399267,473,378,15.390378163577733,257,99,607,762,1775,42.929577464788736,49.52112676056338,234,705,33.191489361702125,482,650,74.15384615384616,353,32.32600732600733,761,73.81183317167799,418,473,18.666140489344908,184,81,602
Kennesaw,1244,2014,29,4,25,19.379310344827587,647,41.68814432989691,47.16494845360825,1552,170,34.0,500,387,65.15151515151516,594,316,30.980392156862745,631,65.18595041322314,311,473,20.68790566664917,159,83,635,740,1600,46.25,51.1875,158,467,33.83297644539615,564,757,74.50462351387054,337,34.81404958677686,704,69.01960784313725,332,360,15.699408655607305,246,109,523
Kennesaw,1244,2015,30,8,22,22.233333333333334,650,39.322444041137324,45.251058681185725,1653,196,31.561996779388085,621,359,72.81947261663286,493,322,29.65009208103131,697,64.83720930232558,304,429,18.66093643971952,156,104,532,791,1755,45.07122507122507,50.74074074074074,199,595,33.445378151260506,441,628,70.22292993630573,378,35.16279069767442,764,70.3499079189687,400,324,13.756092590391116,204,104,475
Kennesaw,1244,2016,29,9,20,28.75862068965517,749,43.77556984219755,48.71420222092343,1711,169,35.13513513513514,481,400,69.68641114982579,574,300,28.328611898016998,665,65.45275590551181,346,380,16.214647800781716,199,91,580,805,1704,47.24178403755869,53.198356807511736,203,590,34.40677966101695,456,665,68.57142857142857,351,34.547244094488185,759,71.671388101983,401,370,15.63424321811882,198,99,551
Kennesaw,1244,2017,30,12,18,34.766666666666666,828,46.02556976097832,51.36186770428015,1799,192,41.201716738197426,466,384,69.69147005444646,551,331,31.167608286252353,724,71.54150197628458,467,403,16.48639361162475,154,80,568,836,1746,47.88087056128293,53.75143184421535,205,549,37.34061930783242,429,632,67.87974683544304,288,28.458498023715418,731,68.83239171374764,371,374,15.59580998131839,196,94,543
Kennesaw,1244,2018,28,8,20,30.5,733,44.80440097799511,49.266503667481665,1636,146,36.86868686868687,396,395,69.1768826619965,571,284,29.39958592132505,616,66.45091693635383,403,386,16.98016927381183,198,85,513,810,1669,48.53205512282804,54.16417016177352,188,573,32.80977312390925,391,548,71.35036496350365,311,33.549083063646165,682,70.60041407867494,421,376,16.447080643185835,177,86,497
Kent,1245,2014,31,15,16,27.516129032258064,734,42.724097788125725,49.359720605355065,1718,228,35.130970724191066,649,448,70.55118110236221,635,327,30.446927374301673,701,68.45703125,352,379,15.948493519609494,184,105,648,702,1619,43.36009882643607,48.919085855466335,180,522,34.48275862068966,556,770,72.20779220779221,323,31.54296875,747,69.55307262569832,379,405,17.140680548501777,189,108,548
Kent,1245,2015,31,20,11,28.419354838709676,706,42.996345919610235,49.78684531059683,1642,223,36.61740558292282,609,406,64.64968152866243,628,348,33.20610687022901,724,68.10912511759172,329,348,15.355289632532038,157,123,568,675,1636,41.25916870415648,46.057457212713935,157,490,32.04081632653061,448,641,69.89079563182527,339,31.890874882408276,700,66.79389312977099,328,354,15.580711607190015,169,88,555
Kent,1245,2016,31,18,13,31.032258064516128,794,44.062153163152054,49.028856825749166,1802,179,32.78388278388278,546,490,68.05555555555556,720,389,34.09290096406661,768,71.84284377923292,357,371,14.900795244597958,156,107,570,791,1770,44.68926553672316,50.93220338983051,221,615,35.9349593495935,456,620,73.54838709677419,301,28.15715622076707,752,65.90709903593338,425,355,14.805238134957044,168,91,641
Kent,1245,2017,34,21,13,33.88235294117647,917,42.59173246632606,48.09568044588946,2153,237,31.43236074270557,754,510,71.72995780590718,711,498,38.160919540229884,860,70.08964955175225,417,442,15.200286123032903,214,125,655,871,2011,43.31178518150174,49.552461461959226,251,717,35.00697350069735,483,688,70.20348837209302,367,29.91035044824776,807,61.839080459770116,446,470,16.8838819996264,201,81,663
Kent,1245,2018,33,16,17,29.0,839,42.43803743045018,48.634294385432476,1977,245,32.407407407407405,756,469,73.16692667706708,641,374,31.3758389261745,797,69.54624781849913,381,436,16.177867489907385,195,117,624,875,1943,45.03345342254246,51.18373648996397,239,704,33.94886363636363,468,649,72.11093990755008,349,30.45375218150087,818,68.6241610738255,460,421,15.889430697927203,187,105,612
Kentucky,1246,2014,34,24,10,36.470588235294116,856,45.123879810226676,49.683711122825514,1897,173,32.5187969924812,532,696,68.23529411764706,1020,498,42.23918575063613,901,70.06220839813375,391,415,15.031874818893073,162,212,646,789,1956,40.33742331288344,44.989775051124745,182,575,31.652173913043477,506,739,68.47090663058187,385,29.937791601866255,681,57.76081424936387,353,374,14.085780141309753,196,106,768
Kentucky,1246,2015,34,34,0,45.5,883,46.868365180467094,51.77813163481954,1884,185,34.97164461247637,529,596,72.24242424242425,825,439,40.423572744014734,859,68.33731105807477,500,361,13.8420245398773,223,234,579,651,1836,35.45751633986928,39.705882352941174,156,570,27.36842105263158,377,581,64.8881239242685,398,31.66268894192522,647,59.576427255985266,261,478,18.601827493345372,159,79,677
Kentucky,1246,2016,34,26,8,43.470588235294116,971,47.85608674223756,53.67175948743223,2029,236,37.04866562009419,637,531,68.33976833976834,777,438,37.66122098022356,874,68.22794691647151,490,374,13.62536795779779,191,192,696,782,1954,40.02047082906858,44.933469805527125,192,582,32.98969072164948,565,808,69.92574257425743,407,31.772053083528494,725,62.33877901977644,311,420,15.387320847621561,145,104,677
Kentucky,1246,2017,34,29,5,44.1764705882353,1026,47.67657992565056,53.25278810408922,2152,240,35.34609720176731,679,630,70.07786429365962,899,428,33.995234312946785,938,72.82608695652173,528,409,13.833644505776984,206,180,656,873,2061,42.35807860262009,47.379912663755455,207,674,30.712166172106826,481,715,67.27272727272727,350,27.173913043478258,831,66.00476568705321,375,496,17.272600640757766,164,105,795
Kentucky,1246,2018,34,24,10,38.529411764705884,920,46.986721144024514,51.71092951991828,1958,185,36.06237816764133,513,584,69.68973747016706,838,411,35.64614050303556,901,68.72616323417239,456,443,15.994396545499182,191,166,642,836,2060,40.58252427184466,46.89320388349515,260,869,29.919447640966627,458,664,68.97590361445783,410,31.27383676582761,742,64.35385949696443,440,407,14.750866205656795,195,129,688
La Salle,1247,2014,31,15,16,29.096774193548388,720,41.30808950086058,46.3855421686747,1743,177,32.536764705882355,544,483,70.82111436950147,682,370,33.09481216457961,730,67.46765249537893,385,360,14.980774672503621,173,106,495,772,1772,43.566591422121896,48.10948081264108,161,486,33.1275720164609,415,569,72.93497363796133,352,32.53234750462107,748,66.90518783542039,427,362,15.182271133553657,182,159,544
La Salle,1247,2015,33,17,16,28.757575757575758,738,42.00341491178145,46.727376209447925,1757,166,32.10831721470019,517,444,69.375,640,332,29.56366874443455,794,69.22406277244987,398,429,17.38531366509969,211,120,582,732,1781,41.10050533408198,45.76080853453116,166,525,31.61904761904762,425,613,69.33115823817292,353,30.77593722755013,791,70.43633125556545,407,434,17.466756817669594,221,114,566
La Salle,1247,2016,30,8,22,23.4,659,40.08515815085158,47.65815085158151,1644,249,33.60323886639676,741,339,66.73228346456693,508,264,24.882186616399622,647,65.68527918781726,377,377,16.796464277440165,200,86,518,783,1686,46.44128113879004,53.26215895610913,230,604,38.079470198675494,432,588,73.46938775510205,338,34.31472081218274,797,75.11781338360038,451,382,16.417961765919404,171,121,493
La Salle,1247,2017,30,15,15,32.233333333333334,761,45.678271308523406,53.33133253301321,1666,255,36.42857142857143,700,489,76.64576802507837,638,249,25.670103092783503,724,72.39999999999999,425,393,16.796881678149518,191,64,560,810,1733,46.7397576457011,54.29890363531449,262,665,39.3984962406015,415,573,72.4258289703316,276,27.6,721,74.3298969072165,450,374,15.853369052867173,185,87,549
La Salle,1247,2018,32,13,19,32.5625,817,42.887139107611546,49.028871391076116,1905,234,32.95774647887324,710,465,78.68020304568527,591,293,25.544899738448123,831,74.66307277628033,410,374,14.729976684101079,189,90,547,839,1858,45.156081808396124,51.64155005382132,241,633,38.07266982622433,441,627,70.33492822966507,282,25.336927223719673,854,74.45510026155188,376,397,15.68624352004046,201,94,554
Lafayette,1248,2014,30,10,20,29.7,754,46.83229813664596,53.66459627329192,1610,220,39.711191335740075,554,405,75.55970149253731,536,253,27.35135135135135,644,66.32337796086509,384,375,16.885502782730857,155,63,534,795,1677,47.40608228980322,54.3231961836613,232,623,37.239165329052966,439,601,73.04492512479202,327,33.67662203913491,672,72.64864864864865,414,352,15.34812334310032,189,91,528
Lafayette,1248,2015,31,19,12,37.67741935483871,820,48.92601431980907,56.26491646778044,1676,246,41.41414141414141,594,397,76.4932562620424,519,254,27.63873775843308,685,65.55023923444976,477,339,15.111261678910203,169,80,490,826,1798,45.93993325917686,52.91991101223582,251,667,37.6311844077961,347,496,69.95967741935483,360,34.44976076555024,665,72.36126224156692,426,340,14.429769463212578,183,94,519
Lafayette,1248,2016,30,6,24,27.533333333333335,758,43.53819643882826,50.57438253877082,1741,245,36.51266766020864,671,381,69.1470054446461,551,242,22.34533702677747,714,67.10526315789474,416,391,16.467040649584742,171,69,588,853,1839,46.38390429581294,52.88200108754758,239,669,35.72496263079223,467,645,72.40310077519379,350,32.89473684210527,841,77.65466297322253,450,359,14.465307438149729,191,98,561
Lafayette,1248,2017,29,8,21,24.275862068965516,676,42.56926952141058,49.08690176322418,1588,207,32.70142180094787,633,332,71.09207708779444,467,198,20.0,715,70.86223984142715,362,420,18.974646258380467,139,81,492,789,1709,46.16734932709187,54.5348156816852,286,745,38.38926174496644,351,519,67.6300578034682,294,29.137760158572846,792,80.0,440,369,15.999236892766088,219,62,519
Lafayette,1248,2018,30,9,21,31.0,752,45.60339599757429,53.33535476046089,1649,255,37.3900293255132,682,366,77.05263157894737,475,201,21.003134796238246,787,72.80296022201665,374,399,17.678334071776693,125,96,496,831,1830,45.40983606557377,51.967213114754095,240,697,34.43328550932568,335,475,70.52631578947368,294,27.19703977798335,756,78.99686520376176,380,304,12.974818608621424,182,94,518
Lamar,1249,2014,30,4,26,25.333333333333332,711,43.67321867321867,46.65233415233415,1628,97,30.793650793650794,315,482,74.38271604938272,648,278,27.634194831013914,667,65.77909270216963,361,420,18.00164586476478,160,86,554,845,1729,48.87218045112782,54.51127819548872,195,515,37.86407766990291,433,666,65.01501501501501,347,34.22090729783038,728,72.36580516898609,469,386,16.029634059234894,222,119,562
Lamar,1249,2015,26,11,15,26.923076923076923,614,44.236311239193085,49.67579250720461,1388,151,31.856540084388186,474,396,68.04123711340206,582,308,34.49048152295633,572,66.97892271662764,311,412,20.038130812030662,168,99,548,636,1379,46.12037708484409,52.755620014503265,183,487,37.57700205338809,436,635,68.66141732283465,282,33.021077283372364,585,65.50951847704367,381,359,17.795181917319322,203,85,480
Lamar,1249,2016,26,7,19,28.076923076923077,647,41.985723556132385,47.43672939649578,1541,168,32.62135922330097,515,437,66.5144596651446,657,340,33.43166175024582,630,68.10810810810811,351,390,17.566934524881987,176,90,610,688,1495,46.020066889632105,52.04013377926422,180,507,35.50295857988166,497,699,71.10157367668097,295,31.891891891891895,677,66.56833824975418,414,369,16.99239256571313,176,87,548
Lamar,1249,2017,29,15,14,30.275862068965516,738,44.4043321299639,51.11311672683514,1662,223,35.62300319488818,626,449,67.72247360482655,663,332,31.770334928229666,676,70.41666666666667,384,401,17.029625603044096,203,84,633,738,1585,46.5615141955836,51.73501577287066,164,501,32.734530938123754,481,662,72.65861027190333,284,29.583333333333332,713,68.22966507177034,395,430,18.644743916610302,178,135,575
Lamar,1249,2018,28,15,13,29.678571428571427,712,42.30540701128936,48.633392751039814,1683,213,34.52188006482982,617,414,67.09886547811993,617,346,32.00740055504163,669,71.55080213903743,359,357,15.44465018083652,216,60,557,696,1524,45.669291338582674,51.607611548556434,181,514,35.21400778210117,412,575,71.65217391304348,266,28.449197860962567,735,67.99259944495837,364,441,19.88277727682597,154,118,550
Lehigh,1250,2014,32,14,18,30.09375,758,43.16628701594533,48.832574031890665,1756,199,35.85585585585586,555,406,70.73170731707317,574,280,26.046511627906977,787,67.43787489288775,416,383,16.014651524527924,159,112,572,795,1872,42.467948717948715,48.10363247863248,211,621,33.97745571658615,406,582,69.7594501718213,380,32.56212510711226,795,73.95348837209302,484,359,14.4345980024768,187,129,547
Lehigh,1250,2015,29,15,14,33.172413793103445,689,44.08189379398593,49.04030710172745,1563,155,34.831460674157306,445,409,72.26148409893993,566,276,29.175475687103592,763,69.55332725615314,403,385,17.523577176564835,156,91,512,669,1675,39.940298507462686,46.776119402985074,229,675,33.925925925925924,359,523,68.64244741873804,334,30.446672743846854,670,70.82452431289641,414,337,15.030417640447435,199,81,494
Lehigh,1250,2016,31,16,15,35.38709677419355,780,45.40162980209546,52.066356228172296,1718,229,39.34707903780069,582,395,72.61029411764706,544,294,29.051383399209485,753,70.70422535211267,456,401,17.003341304974644,207,95,538,774,1760,43.97727272727273,51.05113636363636,249,685,36.35036496350365,363,506,71.73913043478261,312,29.295774647887324,718,70.94861660079052,464,387,16.331594672608496,184,114,533
Lehigh,1250,2017,31,19,12,37.83870967741935,828,47.972190034762455,55.44611819235226,1726,258,39.209726443769,658,425,76.9927536231884,552,221,23.189926547743966,830,75.93778591033852,448,435,18.095745211907417,210,96,530,787,1808,43.5287610619469,50.19358407079646,241,692,34.82658959537572,374,508,73.62204724409449,263,24.06221408966148,732,76.81007345225603,419,408,16.724601560962814,195,79,550
Lehigh,1250,2018,29,15,14,35.03448275862069,801,44.97473329590118,52.919708029197075,1781,283,40.660919540229884,696,356,77.3913043478261,460,258,25.244618395303327,776,73.13854853911404,407,367,15.614363512593602,173,52,536,803,1791,44.83528754885539,52.317141261864876,268,782,34.271099744245525,389,549,70.85610200364299,285,26.861451460885956,764,74.75538160469667,463,337,14.222049663228617,189,99,445
Liberty,1251,2014,29,8,21,32.275862068965516,723,44.82331060136392,49.876007439553625,1613,163,35.667396061269145,457,391,70.19748653500898,557,371,37.97338792221085,693,70.07077856420626,370,388,17.274540532839435,129,94,526,710,1608,44.15422885572139,50.9639303482587,219,626,34.98402555910543,442,612,72.22222222222223,296,29.92922143579373,606,62.026612077789146,356,285,13.180531661024474,190,116,505
Liberty,1251,2015,28,4,24,21.071428571428573,595,41.57931516422082,45.98183088749126,1431,126,31.03448275862069,406,409,71.1304347826087,575,285,30.612244897959183,668,67.54297269969666,283,459,21.418572095193653,148,72,550,662,1545,42.84789644012945,50.2588996763754,229,644,35.559006211180126,440,646,68.11145510835914,321,32.45702730030334,646,69.38775510204081,343,339,15.634800575582041,228,82,537
Liberty,1251,2016,29,10,19,24.448275862068964,651,44.346049046321525,53.06539509536785,1468,256,36.10719322990127,709,272,72.72727272727273,374,183,21.03448275862069,640,70.48458149779736,364,396,19.521236739361914,149,37,580,688,1484,46.3611859838275,52.96495956873315,196,539,36.36363636363637,452,647,69.86089644513137,268,29.515418502202646,687,78.96551724137932,369,336,15.964422144934145,198,63,476
Liberty,1251,2017,29,16,13,25.620689655172413,629,42.7891156462585,51.802721088435376,1470,265,35.859269282814616,739,377,74.21259842519684,508,140,15.317286652078774,658,75.2,361,303,15.176406948089676,180,50,564,631,1407,44.847192608386635,51.91897654584222,199,573,34.72949389179756,423,590,71.69491525423729,217,24.8,774,84.68271334792122,322,409,19.705145500096357,136,76,502
Liberty,1251,2018,31,17,14,33.0,724,45.30663329161452,53.035043804755944,1598,247,36.75595238095238,672,447,79.96422182468694,559,212,22.746781115879827,793,80.1010101010101,418,373,16.824841224018474,167,68,534,671,1570,42.738853503184714,51.59235668789809,278,734,37.87465940054496,411,559,73.52415026833631,197,19.8989898989899,720,77.25321888412017,375,363,16.659323714065426,184,80,548
Lipscomb,1252,2014,29,14,15,26.17241379310345,697,43.10451453308596,51.32962275819418,1617,266,35.51401869158879,749,528,68.21705426356588,774,272,25.757575757575758,671,68.39959225280326,397,363,15.642775881683733,197,54,642,754,1600,47.125,54.1875,226,643,35.14774494556765,543,779,69.70474967907573,310,31.60040774719674,784,74.24242424242425,398,418,17.706162422270793,180,92,627
Lipscomb,1252,2015,28,11,17,25.964285714285715,654,41.05461393596987,48.085373509102325,1593,224,32.55813953488372,688,445,70.4113924050633,632,305,29.15869980879541,680,70.61266874350987,378,363,16.248299076129772,149,50,598,710,1533,46.31441617742988,54.109589041095894,239,624,38.30128205128205,477,721,66.15811373092926,283,29.387331256490135,741,70.8413001912046,413,347,15.79253973166336,180,118,551
Lipscomb,1252,2016,31,10,21,33.54838709677419,825,43.5126582278481,51.47679324894515,1896,302,35.03480278422274,862,459,69.75683890577507,658,315,26.9000853970965,810,69.76744186046511,506,434,16.567920840459323,201,87,591,880,1942,45.314109165808446,52.88362512873327,294,795,36.9811320754717,513,695,73.81294964028777,351,30.23255813953488,856,73.09991460290351,513,412,15.48988645762839,210,118,610
Lipscomb,1252,2017,30,17,13,36.43333333333333,827,46.61781285231116,54.98872604284104,1774,297,36.087484811664645,823,532,72.77701778385773,731,296,28.298279158699806,758,69.16058394160584,523,457,17.90303372195061,199,93,649,813,1778,45.72553430821147,51.99662542182227,223,620,35.96774193548387,547,786,69.59287531806616,338,30.83941605839416,750,71.70172084130019,406,463,17.898285166457917,211,105,664
Lipscomb,1252,2018,29,20,9,33.86206896551724,798,45.49600912200684,51.90992018244014,1754,225,32.99120234604106,682,524,72.47579529737206,723,294,28.000000000000004,798,75.92768791627022,433,453,17.939741477632747,183,84,588,794,1743,45.55364314400459,51.74985656913368,216,644,33.54037267080745,472,675,69.92592592592592,253,24.07231208372978,756,72.0,388,447,17.973462002412546,214,131,627
Long Beach St,1253,2014,30,13,17,30.6,771,43.559322033898304,48.58757062146893,1770,178,31.616341030195382,563,363,66.60550458715596,545,382,34.63281958295558,691,66.57032755298651,377,367,15.440928980141367,171,74,538,741,1686,43.95017793594306,49.76275207591934,196,596,32.88590604026846,443,627,70.65390749601276,347,33.42967244701349,721,65.36718041704442,386,377,16.1188261048023,166,102,531
Long Beach St,1253,2015,31,14,17,25.0,710,41.49620105201637,47.632963179427236,1711,210,33.22784810126582,632,403,68.42105263157895,589,346,31.51183970856102,707,66.01307189542483,342,417,17.468456240888756,202,72,597,729,1696,42.98349056603774,49.174528301886795,210,637,32.967032967032964,443,625,70.88,364,33.98692810457516,752,68.48816029143899,399,432,17.97752808988764,207,119,562
Long Beach St,1253,2016,32,18,14,31.0,795,42.490646712987704,49.492250133618384,1871,262,36.901408450704224,710,481,68.42105263157895,703,331,27.468879668049794,794,70.01763668430335,480,393,15.272099855439663,203,80,657,814,1825,44.602739726027394,51.04109589041096,235,669,35.1270553064275,481,697,69.01004304160689,340,29.98236331569665,874,72.5311203319502,453,448,17.366495069155867,170,119,658
Long Beach St,1253,2017,32,13,19,27.90625,825,43.30708661417323,48.71391076115486,1905,206,35.09369676320273,587,501,72.6086956521739,690,372,31.686541737649065,754,67.02222222222223,417,462,17.29948326218827,174,82,645,893,1908,46.80293501048218,53.11844863731656,241,636,37.893081761006286,502,718,69.91643454038997,371,32.97777777777778,802,68.31345826235093,448,431,16.234010817651757,221,135,638
Long Beach St,1253,2018,31,13,18,30.322580645161292,802,44.629938786867,49.666110183639404,1797,181,35.07751937984496,516,528,72.92817679558011,724,355,32.068654019873534,748,69.5813953488372,379,468,18.11453962749075,208,107,567,904,1907,47.40429994756162,53.67068694284216,239,637,37.519623233908945,410,544,75.36764705882354,327,30.418604651162788,752,67.93134598012647,468,422,16.430718435110343,234,109,628
Long Island,1254,2014,29,9,20,28.03448275862069,707,42.77071990320629,49.364791288566245,1653,218,34.54833597464342,631,448,71.68,625,325,31.04106972301815,676,66.14481409001957,408,371,16.13745106568073,125,66,509,844,1771,47.656691134952005,54.630152456239415,247,633,39.02053712480253,380,547,69.46983546617916,346,33.85518590998043,722,68.95893027698186,493,312,13.426977897128692,198,110,535
Long Island,1254,2015,30,12,18,23.9,677,39.22363847045191,44.872537659327925,1726,195,32.445923460898506,601,473,68.85007278020379,687,368,31.3458262350937,753,68.95604395604396,346,411,16.849234200255815,171,76,605,760,1755,43.3048433048433,48.376068376068375,178,585,30.427350427350426,437,625,69.92,339,31.043956043956044,806,68.6541737649063,392,381,15.802571547075903,182,131,634
